block_number,experimental_condition,belief_id,critique_id,mc_id,task_type,task_id,response_1,reaction_time_1,response_2,reaction_time_2,response_3,age,gender,education_level (third grade),social_media_hours (daily),verbal_intelligence (self-perceived),participant_identification
4,DFU,DFU2,DFU2,DFU2,RAT,R3,correct,26.8899203,No Response,20.0125312,4,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Boven gemiddeld,359f50c8-0380-4b26-a71a-ad5e24873e5c
4,DFU,DFU12,DFU12,DFU12,Insight,I11,correct,32.3810442,een wip,85.0072744,6,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Boven gemiddeld,359f50c8-0380-4b26-a71a-ad5e24873e5c
5,F,F4,F4,F4,RAT,R7,correct,16.3404327,hout,9.1033537,5,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Boven gemiddeld,359f50c8-0380-4b26-a71a-ad5e24873e5c
5,F,F9,F9,F9,RAT,R12,correct,12.844029,regen,14.9706611,5,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Boven gemiddeld,359f50c8-0380-4b26-a71a-ad5e24873e5c
5,F,F10,F10,F10,RAT,R11,correct,19.0696371,weegschaal,15.8041811,4,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Boven gemiddeld,359f50c8-0380-4b26-a71a-ad5e24873e5c
5,F,F5,F5,F5,Insight,I8,correct,15.0928621,"coach >Hem > Ruben > 
Marit",117.6997811,3,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Boven gemiddeld,359f50c8-0380-4b26-a71a-ad5e24873e5c
6,DFU,DFU5,DFU5,DFU5,Insight,I5,correct,26.1933602,wereldbol,61.2886375,6,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Boven gemiddeld,359f50c8-0380-4b26-a71a-ad5e24873e5c
6,DFU,DFU3,DFU3,DFU3,RAT,R4,correct,26.0360286,bloemen,9.5037077,5,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Boven gemiddeld,359f50c8-0380-4b26-a71a-ad5e24873e5c
6,DFU,DFU8,DFU8,DFU8,Insight,I2,correct,37.6538244,landkaart,35.6053717,3,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Boven gemiddeld,359f50c8-0380-4b26-a71a-ad5e24873e5c
6,DFU,DFU6,DFU6,DFU6,RAT,R6,correct,33.6450134,No Response,20.0038686,4,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Boven gemiddeld,359f50c8-0380-4b26-a71a-ad5e24873e5c
