block_number,experimental_condition,belief_id,critique_id,mc_id,task_type,task_id,response_1,reaction_time_1,response_2,reaction_time_2,response_3,age,gender,education_level (third grade),social_media_hours (daily),verbal_intelligence (self-perceived),participant_identification
4,DFU,DFU2,DFU2,DFU2,RAT,R6,correct,41.65750460000709,No Response,0.014135200006421655,7,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,dbffb7ac-291f-4a6a-844e-ce081b995caf
4,DFU,DFU8,DFU8,DFU8,RAT,R7,incorrect,39.956967999984045,houtwor,20.000751600018702,4,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,dbffb7ac-291f-4a6a-844e-ce081b995caf
4,DFU,DFU9,DFU9,DFU9,Insight,I11,correct,42.82177080004476,de zon,42.602351199951954,4,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,dbffb7ac-291f-4a6a-844e-ce081b995caf
5,DFU,DFU10,DFU10,DFU10,Insight,I8,incorrect,67.87269529997138,"hem, 
de coach, ruben, marit",112.97007949999534,1,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,dbffb7ac-291f-4a6a-844e-ce081b995caf
5,DFU,DFU11,DFU11,DFU11,Insight,I2,correct,28.33107909996761,de woestijn,45.73928579996573,4,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,dbffb7ac-291f-4a6a-844e-ce081b995caf
5,DFU,DFU6,DFU6,DFU6,RAT,R8,correct,33.740196499973536,dampkap,16.902507699967828,4,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,dbffb7ac-291f-4a6a-844e-ce081b995caf
5,DFU,DFU12,DFU12,DFU12,RAT,R3,correct,38.186374599987175,No Response,20.016108300013002,1,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,dbffb7ac-291f-4a6a-844e-ce081b995caf
6,F,F3,F3,F3,Insight,I7,correct,48.29781369998818,over ijs,29.103846800047904,4,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,dbffb7ac-291f-4a6a-844e-ce081b995caf
6,F,F11,F11,F11,RAT,R5,correct,30.89585850003641,mijn gele vis,15.712060199992266,4,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,dbffb7ac-291f-4a6a-844e-ce081b995caf
6,F,F12,F12,F12,Insight,I5,correct,40.752144400030375,een piloot,40.10182740003802,4,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,dbffb7ac-291f-4a6a-844e-ce081b995caf
6,F,F4,F4,F4,RAT,R1,correct,39.109938099980354,kruk,18.552289800019935,1,18,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,dbffb7ac-291f-4a6a-844e-ce081b995caf
